MalzemeId;MalzemeKategoriId;MalzemeMarkaId;OlcuBirimiId;UrunAd;UrunKodu;Barkod;Resim;Tarih;OzelAlan;IslemiYapan;Aciklama;Ikaz;AlisFiyat;AlisParaBirimiId;SatisFiyat;SatisParaBirimiId;RafNo;
17001;123;NULL;1;OT HAVA FÝLTRE YATAÐI;17000;;NULL;28.07.2021;;472;;0;0.00;3;0.00;3;;
17002;123;NULL;1;OT VOLAN TIRNAK YATAÐI;17001;;NULL;28.07.2021;;472;;0;0.00;3;0.00;3;;
17003;161;NULL;6;HURDA TENEKE;17002;;NULL;3.08.2021;;472;;0;0.00;3;0.00;3;;
17004;161;NULL;6;HURDA FÝLTRE;17003;;NULL;3.08.2021;;472;;0;0.00;3;0.00;3;;
17005;97;NULL;1;MAKET BIÇAÐI;17004;;NULL;4.08.2021;;472;;0;0.00;3;0.00;3;;
17006;95;NULL;1;COSSO ELEKTRÝKLÝ VÝNÇ 125/250 KG;17005;;NULL;7.08.2021;;472;;0;0.00;3;0.00;3;;
17007;124;NULL;1;ÇTP ÇAKMA TOPUZU;17006;;NULL;11.08.2021;;472;;0;0.00;3;0.00;3;;
17008;124;NULL;1;ÇTP KILICI;17007;;NULL;11.08.2021;;472;;0;0.00;3;0.00;3;;
17009;95;NULL;1;YAPRAK ÜFLEME MAKÝNASI;17008;;NULL;19.08.2021;;472;;0;0.00;3;0.00;3;;
17010;97;NULL;1;CIRCIR SPANZET;17009;;NULL;23.08.2021;;472;;0;0.00;3;0.00;3;;
17011;97;NULL;1;12 V MAZOT TRANSFER SETÝ;17010;;NULL;1.09.2021;;472;;0;0.00;3;0.00;3;;
17012;99;NULL;1;RETTA;17011;;NULL;4.09.2021;;472;;0;0.00;3;0.00;3;;
17013;99;NULL;1;ASPÝRATÖR;17012;;NULL;4.09.2021;;472;;0;0.00;3;0.00;3;;
17015;131;NULL;1;PANCAR MOTORU ÞANZIMAN (SONSUZ TÝP MOTORSUZ REDÜKTÖR);17013;;NULL;21.09.2021;;472;;0;0.00;3;0.00;3;;
17016;99;NULL;1;BALTA;17015;;NULL;21.09.2021;;472;;0;0.00;3;0.00;3;;
17017;131;NULL;1;TUZ SERÝCÝ FÝLTRESÝ TASLI;17016;;NULL;23.09.2021;;472;;0;0.00;3;0.00;3;;
17018;99;NULL;1;8 TON 6 MT POLYESTER SAPAN;17017;;NULL;27.09.2021;;472;;0;0.00;3;0.00;3;;
17019;99;NULL;1;FISCO 3MT METRE;17018;;NULL;27.09.2021;;472;;0;0.00;3;0.00;3;;
17021;99;NULL;1;TORNAVÝDA;17020;;NULL;28.09.2021;;472;;0;0.00;3;0.00;3;;
17022;99;NULL;1;YAN KESKÝ 140 MM;17021;;NULL;29.09.2021;;472;;0;0.00;3;0.00;3;;
17023;94;NULL;1;KÝLÝT TAÞI;17022;;NULL;29.09.2021;;472;;0;0.00;3;0.00;3;;
17024;108;NULL;1;LASTÝK 28X9-15 BOBCAT (MY);17023;;NULL;30.09.2021;;472;;0;0.00;3;0.00;3;;
17025;102;NULL;1;ORÝNG FREN;17024;;NULL;4.10.2021;;472;;0;0.00;3;0.00;3;;
17026;203;NULL;1;CÝVATA VE SOMUN GREYDER 5/8-67;17025;;NULL;5.10.2021;;472;;0;0.00;3;0.00;3;;
17027;203;NULL;1;CÝVATA VE SOMUN KAMYON M.16/60;17026;;NULL;5.10.2021;;472;;0;0.00;3;0.00;3;;
17028;124;NULL;1;ÞANZIMAN PRÝZDÝREK;17027;;NULL;5.10.2021;;472;;0;0.00;3;0.00;3;;
17029;194;NULL;1;OT SÝLÝNDÝR SET;17028;;NULL;7.10.2021;;472;;0;0.00;3;0.00;3;;
17030;131;NULL;1;OT YAÐ MÜÞÜRÜ;17029;;NULL;11.10.2021;;472;;0;0.00;3;0.00;3;;
17031;99;NULL;1;LOKMA 6 KÖÞE 1/2;17030;;NULL;13.10.2021;;472;;0;0.00;3;0.00;3;;
17032;99;NULL;1;LOKMA KÖÞE 1/6;17031;;NULL;13.10.2021;;472;;0;0.00;3;0.00;3;;
17033;97;NULL;1;BACA TABAN;17032;;NULL;15.10.2021;;472;;0;0.00;3;0.00;3;;
17034;108;NULL;1;LASTÝK 1000-20 16 PR;17033;;NULL;18.10.2021;;472;;0;0.00;3;0.00;3;;
17035;99;NULL;1;TERS KLAVUZ SETÝ;17034;;NULL;18.10.2021;;472;;0;0.00;3;0.00;3;;
17036;102;NULL;1;DEPO KAPAÐI;17035;;NULL;20.10.2021;;472;;0;0.00;3;0.00;3;;
17037;102;NULL;1;ROT BAÞI;17036;;NULL;26.10.2021;;472;;0;0.00;3;0.00;3;;
17038;131;NULL;1;TUZ SERÝCÝ ÇÝFT TARAFLI FREZELÝ MÝL;17037;;NULL;27.10.2021;;472;;0;0.00;3;0.00;3;;
17039;102;NULL;1;SÝLECEK;17038;;NULL;3.11.2021;;472;;0;0.00;3;0.00;3;;
17040;95;NULL;1;DAL AÐAÇ SÖKME APARATI;17039;;NULL;3.11.2021;;472;;0;0.00;3;0.00;3;;
17041;99;NULL;1;HAVALI SOMUN SÖKME MAKÝNESÝ;17040;;NULL;6.11.2021;;472;;0;0.00;3;0.00;3;;
17042;194;NULL;1;ÇÝT BÝÇME MAKÝNESÝ;17041;;NULL;9.11.2021;;472;;0;0.00;3;0.00;3;;
17043;102;NULL;1;BASKI BALATA DEBRÝYAJ SETÝ ÇÝFTLÝ;17042;;NULL;9.11.2021;;472;;0;0.00;3;0.00;3;;
17044;97;NULL;1;SAPAN POLYESTER 4 TON 4 MT;17043;;NULL;9.11.2021;;472;;0;0.00;3;0.00;3;;
17045;99;NULL;1;KESME LÜLE TAKIMI;17044;;NULL;9.11.2021;;472;;0;0.00;3;0.00;3;;
17046;99;NULL;1;ANTÝFRÝZ BOMESÝ;17045;;NULL;9.11.2021;;472;;0;0.00;3;0.00;3;;
17049;99;NULL;1;MAKÝNA KLAVUZU;17048;;NULL;20.11.2021;;472;;0;0.00;3;0.00;3;;
17050;131;NULL;1;DEPO ÜSTÜ KAPAKLI FÝLTRE;17049;;NULL;25.11.2021;;472;;0;0.00;3;0.00;3;;
17051;131;NULL;1;TUZ SERÝCÝ ÝÇ FÝLTRE;17050;;NULL;25.11.2021;;472;;0;0.00;3;0.00;3;;
17052;131;NULL;1;TUZ SERÝCÝ TEKLÝ VALF;17051;;NULL;25.11.2021;;472;;0;0.00;3;0.00;3;;
17053;131;NULL;1;TUZ SERÝCÝ TEKLÝ VALF ÜSTÜ BOBÝN;17052;;NULL;25.11.2021;;472;;0;0.00;3;0.00;3;;
17054;99;NULL;1;MANYETÝK GÖNYE;17053;;NULL;26.11.2021;;472;;0;0.00;3;0.00;3;;
17055;99;NULL;1;MORS KOVANI;17054;;NULL;26.11.2021;;472;;0;0.00;3;0.00;3;;
17056;99;NULL;1;KONÝK SUPRA;17055;;NULL;26.11.2021;;472;;0;0.00;3;0.00;3;;
17057;97;NULL;1;SAPAN POLYESTER 3 TON 3 MT;17056;;NULL;29.11.2021;;472;;0;0.00;3;0.00;3;;
17058;131;NULL;1;PANCAR MOTORU YAÐ MÜÞÜRÜ;17057;;NULL;4.12.2021;;472;;0;0.00;3;0.00;3;;
17060;131;NULL;1;TUZ SERÝCÝ YAÐ SOÐUTUCU;17059;;NULL;11.12.2021;;472;;0;0.00;3;0.00;3;;
17061;131;NULL;1;ELEK TDI 100 MM 128X174;17060;;NULL;11.12.2021;;472;;0;0.00;3;0.00;3;;
17062;131;NULL;1;ELEK OKUR 100 MM 128X188;17061;;NULL;11.12.2021;;472;;0;0.00;3;0.00;3;;
17063;131;NULL;1;ELEK YOLBAK 100 MM 128X188;17062;;NULL;11.12.2021;;472;;0;0.00;3;0.00;3;;
17064;108;248;1;LASTÝK 1400-24 (ÖZKA) GRAYDER;17063;;NULL;14.12.2021;;472;;2;0.00;3;0.00;3;;
17065;108;248;1;LASTÝK 16.9/28 (ÖZKA) BEKO LODER;17064;;NULL;14.12.2021;;472;;2;0.00;3;0.00;3;;
17066;108;NULL;1;LASTÝK 650-16 10 PR ÇEKÝLÝR TÝP;17065;;NULL;15.12.2021;;472;;0;0.00;3;0.00;3;;
17067;102;NULL;1;FREN CIRCIRI;17066;;NULL;18.12.2021;;472;;0;0.00;3;0.00;3;;
17068;98;NULL;1;FIRÇA TAKIMI 750*400 TEKMAR/SHÝMÝT/SHÖRLÝNG (45*45);17067;;NULL;18.12.2021;;472;;0;0.00;3;0.00;3;;
17069;131;NULL;1;MARÞ OTOMATÝÐÝ (KARLA MÜDADELE);17068;;NULL;27.12.2021;;472;;0;0.00;3;0.00;3;;
17070;102;NULL;1;MARÞ OTOMATÝÐÝ;17069;;NULL;27.12.2021;;472;;0;0.00;3;0.00;3;;
17071;102;NULL;1;GERÝ VÝTES KORNASI;17070;;NULL;27.12.2021;;472;;0;0.00;3;0.00;3;;
17072;102;NULL;1;SPANZET;17071;;NULL;27.12.2021;;472;;0;0.00;3;0.00;3;;
17073;124;NULL;1;KALORÝFER ÜNÝVERSAL 12V;17072;;NULL;28.12.2021;;472;;0;0.00;3;0.00;3;;
17074;124;NULL;1;KALORÝFER ÜNÝVERSAL 24V;17073;;NULL;28.12.2021;;472;;0;0.00;3;0.00;3;;
17075;99;NULL;1;PAFTA;17074;;NULL;21.01.2022;;472;;0;0.00;3;0.00;3;;
17076;99;NULL;1;PAFTA KOLU;17075;;NULL;21.01.2022;;472;;0;0.00;3;0.00;3;;
17077;124;NULL;1;STOP LAMBASI TRANSÝT;17076;;NULL;22.01.2022;;472;;0;0.00;3;0.00;3;;
17078;111;NULL;18;ZÝNCÝR 215/75-16;17077;;NULL;25.01.2022;;472;;0;0.00;3;0.00;3;;
17079;102;NULL;1;HAVA KURUTUCU TAMÝR TAKIMI;17078;;NULL;29.01.2022;;472;;0;0.00;3;0.00;3;;
17080;161;NULL;6;HURDA ALÜMÝNYUM;17079;;NULL;10.02.2022;;472;;0;0.00;3;0.00;3;;
17081;111;NULL;1;ZÝNCÝR 385/180R-22,5;17080;;NULL;10.02.2022;;472;;0;0.00;3;0.00;3;;
17082;111;NULL;1;ZÝNCÝR 385/80 R22,5;17081;;NULL;16.02.2022;;472;;0;0.00;3;0.00;3;;
17084;162;NULL;1;KURUTUCU FÝLTRE;17082;;NULL;19.02.2022;;472;;0;0.00;3;0.00;3;;
17085;99;NULL;1;YAY SÖKME APARATI;17084;;NULL;19.02.2022;;472;;0;0.00;3;0.00;3;;
17086;97;NULL;1;IZGARALI KOVA;17085;;NULL;21.02.2022;;472;;0;0.00;3;0.00;3;;
17087;99;NULL;1;PÜRMÜZ;17086;;NULL;24.02.2022;;472;;0;0.00;3;0.00;3;;
17088;99;NULL;1;AKARYAKIT SAYACI;17087;;NULL;26.02.2022;;472;;0;0.00;3;0.00;3;;
17089;97;NULL;1;MAPA;17088;;NULL;1.03.2022;;472;;0;0.00;3;0.00;3;;
17090;124;NULL;1;FÝTÝL MAKÝNASI;17089;;NULL;9.03.2022;;472;;0;0.00;3;0.00;3;;
17091;108;NULL;1;LASTÝK 11 R22,5 PETLAS;17090;;NULL;23.03.2022;;472;;0;0.00;3;0.00;3;;
17092;102;NULL;1;MANDREN;17091;;NULL;24.03.2022;;472;;0;0.00;3;0.00;3;;
17093;99;NULL;1;ADAPTÖR LOKMA;17092;;NULL;24.03.2022;;472;;0;0.00;3;0.00;3;;
17094;124;NULL;1;ANAHTAR Y.M KÝLÝTLÝ SÝLÝNDÝR;17093;;NULL;18.04.2022;;472;;0;0.00;3;0.00;3;;
17095;124;NULL;1;ANAHTAR SÝLÝNDÝR;17094;;NULL;18.04.2022;;472;;0;0.00;3;0.00;3;;
17096;99;NULL;1;PERÇÝN TABANCASI;17095;;NULL;21.04.2022;;472;;0;0.00;3;0.00;3;;
17097;161;NULL;6;HURDA KROM;17096;;NULL;27.04.2022;;472;;0;0.00;3;0.00;3;;
17098;91;NULL;2;YÜKSEK ISIYA DAYANIKLI GRES;17097;;NULL;12.05.2022;;573;;0;0.00;3;0.00;3;;
17099;124;NULL;1;ÇALIÞMA FARI;17098;;NULL;13.05.2022;;574;;0;0.00;3;0.00;3;;
17100;124;NULL;1;BASMALI KORNA ANAHTARI;17099;;NULL;13.05.2022;;574;;0;0.00;3;0.00;3;;
17101;124;NULL;1;SÝNYAL LAMBASI SOL;17100;;NULL;13.05.2022;;574;;0;0.00;3;0.00;3;;
17102;124;NULL;1;SU POMPASI 12V.;17101;;NULL;30.05.2022;;574;;0;0.00;3;0.00;3;;
17103;204;NULL;1;LEÝCA TS09 PLUS TOTAL STATÝON;17102;;NULL;31.05.2022;LEÝCA TS09 PLUS;607;;0;0.00;3;0.00;3;;
17104;204;NULL;1;TOPCON GR-5 GPS ÖLÇÜM CÝHAZI (SABÝT);17103;;NULL;31.05.2022;TOPCON GR-5 (SABÝT);607;;0;0.00;3;0.00;3;;
17105;204;NULL;1;TOPCON GR-5 GPS ÖLÇÜM CÝHAZI (GEZÝCÝ);17104;;NULL;31.05.2022;TOPCON GR-5 (GEZÝCÝ);607;;0;0.00;3;0.00;3;;
17106;204;NULL;1;TOPCON FC-500 EL ÜNÝTESÝ;17105;;NULL;31.05.2022;TOPCON FC 500 (EL ÜNÝTESÝ);607;;0;0.00;3;0.00;3;;
17107;204;NULL;1;TOPCON FC-500 EL ÜNÝTESÝ SEHPASI;17106;;NULL;31.05.2022;TOPCON FC 500 (EL ÜNÝTESÝ SEHPASI);607;;0;0.00;3;0.00;3;;
17108;204;NULL;1;NÝVO WÝLD MARKA;17107;;NULL;31.05.2022;;607;;0;0.00;3;0.00;3;;
17109;204;NULL;1;NÝVO RUNNER MARKA;17108;;NULL;31.05.2022;;607;;0;0.00;3;0.00;3;;
17110;204;NULL;1;NÝVO GOL 26D BOSCH MARKA;17109;;NULL;31.05.2022;;607;;0;0.00;3;0.00;3;;
17111;204;NULL;1;MÝRA;17110;;NULL;31.05.2022;;607;;0;0.00;3;0.00;3;;
17112;204;NULL;1;GPS SEHPASI;17111;;NULL;31.05.2022;;607;;0;0.00;3;0.00;3;;
17113;204;NULL;1;JALON;17112;;NULL;31.05.2022;;607;;0;0.00;3;0.00;3;;
17114;189;NULL;1;11 KW DÝNAMO TESÝSÝ;17113;;NULL;3.06.2022;TESÝS;607;;0;0.00;3;0.00;3;;
17115;99;NULL;1;3,25 ELEKTROT;17114;;NULL;3.06.2022;;607;;0;0.00;3;0.00;3;;
17116;131;NULL;1;ELEK SEMBOL 100 MM 125X200;17115;;NULL;6.06.2022;;607;;0;0.00;3;0.00;3;;
17117;204;NULL;1;LEÝCA TOPCON PÝNPOÝNT R500 TS06 PLUS;17116;;NULL;21.06.2022;LEÝCA TOPCON PÝNPOÝNT;607;;0;0.00;3;0.00;3;;
17118;204;NULL;1;TRÝPOD SEHPA;17117;;NULL;21.06.2022;;607;;0;0.00;3;0.00;3;;
17119;204;NULL;1;GR-5 ÞARJ ALETÝ;17118;;NULL;21.06.2022;;607;;0;0.00;3;0.00;3;;
17120;99;NULL;1;MALA;17119;;NULL;28.06.2022;;574;;0;0.00;3;0.00;3;;
17121;124;NULL;1;PTO POMPASI;17120;;NULL;4.07.2022;;574;;0;0.00;3;0.00;3;;
17122;124;NULL;1;TRANSÝT YEDEK TURBO;17121;;NULL;5.07.2022;;574;;0;0.00;3;0.00;3;;
17123;124;NULL;1;TRANSÝT YEDEK ENJEKTÖR;17122;;NULL;5.07.2022;;574;;0;0.00;3;0.00;3;;
17124;161;NULL;1;HURDA PARTÝKÜL;17123;;NULL;6.07.2022;;574;;0;0.00;3;0.00;3;;
17125;99;NULL;1;ROT KOLU;17124;;NULL;20.07.2022;;574;;0;0.00;3;0.00;3;;
17126;194;NULL;1;OT TETÝK;17125;;NULL;21.07.2022;;574;;0;0.00;3;0.00;3;;
17127;194;NULL;1;OT GÖMLEK MUHAFAZA;17126;;NULL;21.07.2022;;574;;0;0.00;3;0.00;3;;
17128;194;NULL;1;OT KARBÜRATÖR CONTASI;17127;;NULL;21.07.2022;;574;;0;0.00;3;0.00;3;;
17129;97;NULL;1;SAPAN POLYESTER 3 TON 5 MT;4'LÜ;17128;;NULL;25.07.2022;;574;;0;0.00;3;0.00;3;
17130;99;NULL;1;2 TON 5 MT CARASKAL;17129;;NULL;26.07.2022;;574;;0;0.00;3;0.00;3;;
17131;95;NULL;1;TESTERE TEZGAHI;17130;;NULL;6.08.2022;;574;KESMAK 280;0;0.00;3;0.00;3;;
17132;108;NULL;1;JANT 10*16,5-02;17131;;NULL;10.08.2022;;574;;0;0.00;3;0.00;3;;
17133;95;NULL;1;5 TON KAP.ÇK. 12 HRK TAVAN VÝNCÝ;17132;;NULL;10.08.2022;;574;;0;0.00;3;0.00;3;;
17134;99;NULL;1;EL ÇAPASI;17133;;NULL;11.08.2022;;574;;0;0.00;3;0.00;3;;
17135;99;NULL;1;17 MM KOMBÝNE ANAHTAR;17134;;NULL;11.08.2022;;574;;0;0.00;3;0.00;3;;
17136;95;NULL;1;3/16-2'' YATAY HORTUM SIKMA PRESÝ;17135;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17137;95;NULL;1;HORTUM KESME SOYMA MAKÝNASI;17136;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17138;131;NULL;1;PANCAR MOTORU PÝSTON SEKMAN KOMPLE;17137;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17139;131;NULL;1;PANCAR MOTORU HAVA FÝLTRESÝ KOMPLE;17138;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17140;131;NULL;1;PANCAR MOTORU SUSTURUCU;17139;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17141;131;NULL;1;PANCAR MOTORU EGZOZ SACI;17140;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17142;131;NULL;1;PANCAR MOTORU EMME SACI;17141;;NULL;12.08.2022;;574;;0;0.00;3;0.00;3;;
17143;104;NULL;1;TÝÞÖRT;17142;;NULL;16.08.2022;;574;;0;0.00;3;0.00;3;;
17144;108;NULL;1;LASTÝK KAPLAMA 16.9/28 BEKO LOADER;17143;;NULL;18.08.2022;;574;;0;0.00;3;0.00;3;;
17145;124;NULL;1;REFLEKTÖR;17144;;NULL;19.08.2022;;574;;0;0.00;3;0.00;3;;
17146;97;NULL;1;TESTERE;17145;;NULL;22.08.2022;;574;;0;0.00;3;0.00;3;;
17147;97;NULL;1;DÝRGEN;17146;;NULL;22.08.2022;;574;;0;0.00;3;0.00;3;;
17148;97;NULL;1;TIRPAN;17147;;NULL;22.08.2022;;574;;0;0.00;3;0.00;3;;
17149;206;250;3;HORTUM HÝDROLÝK 5/16 R2 (GATES);17148;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17150;206;250;3;HORTUM HÝDROLÝK 3/8 R2 (GATES);17149;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17151;206;250;3;HORTUM HÝDROLÝK 1/2 R2 (GATES);17150;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17152;206;250;3;HORTUM HÝDROLÝK 5/8 R2 (GATES);17151;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17153;206;250;3;HORTUM HÝDROLÝK 3/4 R2 (GATES);17152;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17155;206;250;3;HORTUM HÝDROLÝK 3/4 R9 (GATES);17153;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17156;206;250;3;"HORTUM HÝDROLÝK 1"" R2 (1 PARMAK) (GATES)";17155;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17157;206;250;3;"HORTUM HÝDROLÝK 1"" R9 (1 PARMAK)(GATES)";17156;;NULL;25.08.2022;;607;;0;0.00;3;0.00;3;;
17158;123;NULL;1;OT ÝP ÇEKME KARÞILIÐI;17157;;NULL;25.08.2022;;574;;0;0.00;3;0.00;3;;
17159;206;251;3;HORTUM HÝDROLÝK 3/8 R2 (SEL);17158;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17160;206;251;3;HORTUM HÝDROLÝK 1/2 R2 (SEL);17159;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17161;206;251;3;HORTUM HÝDROLÝK 5/8 R2 (SEL);17160;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17162;206;251;3;"HORTUM HÝDROLÝK 1"" R6 (1 PARMAK) (SEL)";17161;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17163;207;252;1;HORTUM REKORU 3/8 M18X1,5 SOM 90 (HTR);17162;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17164;207;252;1;HORTUM REKORU 3/8 M18X1,5 SOM DÜZ (HTR);17163;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17165;207;252;1;HORTUM REKORU 1/2 M22X1,5 SOM DÜZ (HTR);17164;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17166;207;252;1;HORTUM REKORU 1/2 M22X1,5 SOM 90 (HTR);17165;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17167;207;252;1;HORTUM REKORU 5/8 M26X1,5 SOM DÜZ (HTR);17166;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17168;207;252;1;HORTUM REKORU 5/8 M26X1,5 SOM 90 (HTR);17167;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17169;207;252;1;HORTUM SOKETÝ 3/8 R2 SOYMASIZ (HTR);17168;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17170;207;252;1;HORTUM SOKETÝ 1/2 R2 SOYMASIZ (HTR);17169;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17171;207;252;1;HORTUM SOKETÝ 5/8 R2 SOYMASIZ (HTR);17170;;NULL;29.08.2022;;607;;0;0.00;3;0.00;3;;
17172;108;NULL;1;LASTÝK 5.50-16 TT 86/A6 6PR TD-16 TRAKTÖR ÖN LASTÝÐÝ ;17171;;NULL;1.09.2022;;574;;0;0.00;3;0.00;3;;
17173;99;NULL;1;HUNÝ PLASTÝK SPÝRAL;17172;;NULL;5.09.2022;;574;;0;0.00;3;0.00;3;;
17174;99;NULL;1;ALYAN;17173;;NULL;8.09.2022;;574;;0;0.00;3;0.00;3;;
17175;99;NULL;1;SAPAN BEZ 2 TON 2 MT;17174;;NULL;9.09.2022;;574;;0;0.00;3;0.00;3;;
17176;99;NULL;1;SENTÝL 25 YP 150MM;;17175;;NULL;9.09.2022;;574;;0;0.00;3;0.00;3;
17178;99;NULL;1;OKSÝJEN KAYNAK MAKÝNESÝ;17176;;NULL;10.09.2022;;607;;0;0.00;3;0.00;3;;
17180;157;NULL;1;HOPARLÖR;17178;;NULL;15.09.2022;;607;;0;0.00;3;0.00;3;;
17181;157;NULL;1;KLAVYE;17180;;NULL;15.09.2022;;607;;0;0.00;3;0.00;3;;
17182;157;NULL;1;MOUSE;17181;;NULL;15.09.2022;;607;;0;0.00;3;0.00;3;;
17183;157;NULL;1;HESAP MAKÝNESÝ;17182;;NULL;15.09.2022;;607;;0;0.00;3;0.00;3;;
17184;208;NULL;1;GARANTÝ LASTÝKLER;17183;;NULL;16.09.2022;;607;;0;0.00;3;0.00;3;;
17185;208;NULL;1;GARANTÝ LASTÝK 13 R 22,5 KAMYON;17184;;NULL;17.09.2022;;607;;0;0.00;3;0.00;3;;
17186;208;NULL;1;GARANTÝ LASTÝK 315/80 R 22,5 KAMYON;17185;;NULL;17.09.2022;;607;;0;0.00;3;0.00;3;;
17187;131;NULL;1;PANCAR MOTORU YAÐ FÝLTRESÝ;17186;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17188;131;NULL;1;PANCAR MOTORU BORU;17187;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17189;131;NULL;1;PANCAR MOTORU RAKOR YAÐLAMA;17188;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17190;131;NULL;1;PANCAR MOTORU KAPAK;17189;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17191;131;NULL;1;PANCAR MOTORU PLASTÝK FAN;17190;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17192;131;NULL;1;PANCAR MOTORU HAVA FAN SACI;17191;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17193;131;NULL;1;PANCAR MOTORU GAZ KUM.KUT.KAPAK;17192;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17194;99;NULL;1;HELÝCOÝL KLAVUZ TAKIMI M14;17193;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17195;99;NULL;1;HELÝCOÝL SETÝ M16X2A;17194;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17196;99;NULL;1;HELÝCOÝL M5-M12 TAMÝR;17195;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17197;99;NULL;1;YAÐDANLIK;17196;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17199;99;NULL;6;ÝSKOTA HALAT 8MM;17197;;NULL;20.09.2022;;574;;0;0.00;3;0.00;3;;
17200;207;252;1;HORTUM REKORU 5/8 11/16 UNF90 (HTR);17199;;NULL;20.09.2022;;607;;0;0.00;3;0.00;3;;
17201;108;249;1;LASTÝK 245/70 R19,5 (PETLAS);17200;;NULL;21.09.2022;;574;;0;0.00;3;0.00;3;;
17202;99;NULL;1;FORD TRANSÝT PORYA ÇIKARMA APARATI;17201;;NULL;22.09.2022;;574;;0;0.00;3;0.00;3;;
17203;108;249;1;LASTÝK 9.00-16 TT RÖMORK (PETLAS);17202;;NULL;26.09.2022;;574;;0;0.00;3;0.00;3;;
17204;108;NULL;1;LASTÝK 9.00-16 KOLON (PETLAS);17203;;NULL;26.09.2022;;574;;0;0.00;3;0.00;3;;
17205;156;NULL;1;ZAKKUM/ÇALI;17204;;NULL;29.09.2022;;574;;0;0.00;3;0.00;3;;
17206;156;NULL;1;KARAÇAM;17205;;NULL;4.10.2022;;574;;0;0.00;3;0.00;3;;
17207;131;NULL;1;PANCAR MOTORU KRANK MÝLÝ;17206;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17208;131;NULL;1;PANCAR MOTORU BÝYEL KOLU;17207;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17209;131;NULL;1;PANCAR MOTORU YAÐ POMPASI;17208;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17210;131;NULL;1;PANCAR MOTORU ANA YATAK;17209;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17211;131;NULL;1;PANCAR MOTORU KRANK KAMASI 6*8;17210;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17212;131;NULL;1;PANCAR MOTORU KRANK KAMASI 4*7;17211;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17213;131;NULL;1;PANCAR MOTORU ENJEKTÖR;17212;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17214;131;NULL;1;PANCAR MOTORU MAZOT POMPASI;17213;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17215;131;NULL;1;PANCAR MOTORU KAPAK MUHAFAZA;17214;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17216;131;NULL;1;PANCAR MOTORU SÝL.KAF.KMP.KÜLBÝTÖR YAÐLAMA;17215;;NULL;8.10.2022;;574;;0;0.00;3;0.00;3;;
17217;101;NULL;1;AKÜ 71 AMP;;17216;;NULL;10.10.2022;;574;;0;0.00;3;0.00;3;
17218;206;251;3;HORTUM HÝDROLÝK 1/2 R2AT/2SN (SEL);17217;;NULL;11.10.2022;;607;;0;0.00;3;0.00;3;;
